hp_name,ratio_of_sums,n_values,n_models,mean_V_m,grouping_type,n_groups,min_group_size,dataset,seed,family,pool_type,subset,K_actual
max_features,0.003475749995788841,3,50,0.0067014797995564555,categorical_exact,3,12,compas,7,RF,full_pool,all,50
weights,0.4273579445165631,2,50,0.02061951431502955,categorical_exact,2,24,compas,7,kNN,full_pool,all,50
n_neighbors,0.11965434433610178,3,50,0.02061951431502955,numeric_tertile,3,15,compas,7,kNN,full_pool,all,50
p,0.0004837777520432164,2,50,0.02061951431502955,numeric_exact,2,25,compas,7,kNN,full_pool,all,50
learning_rate,0.06940862645658093,4,50,0.005007077707655275,numeric_exact,4,8,compas,7,GBM,full_pool,HH,50
n_estimators,0.06366741443341552,3,50,0.005007077707655275,numeric_exact,3,15,compas,7,GBM,full_pool,HH,50
subsample,0.03943549929876322,3,50,0.005007077707655275,numeric_exact,3,14,compas,7,GBM,full_pool,HH,50
max_depth,0.03140499438257135,4,50,0.005007077707655275,numeric_exact,4,10,compas,7,GBM,full_pool,HH,50
C,0.3947051981632731,3,50,0.0055292763464091345,numeric_tertile,3,14,compas,7,LogReg,full_pool,HH,50
l1_ratio,0.05280361742073787,3,50,0.0055292763464091345,numeric_tertile,3,10,compas,7,LogReg,full_pool,HH,50
learning_rate_init,0.1622650544554696,3,50,0.0040588618462187274,numeric_exact,3,16,compas,7,MLP,full_pool,HH,50
hidden_layer_sizes,0.09737796323459194,5,50,0.0040588618462187274,categorical_exact,5,7,compas,7,MLP,full_pool,HH,50
alpha,0.01990156536517732,4,50,0.0040588618462187274,numeric_exact,4,10,compas,7,MLP,full_pool,HH,50
activation,0.015102560457583198,2,50,0.0040588618462187274,categorical_exact,2,22,compas,7,MLP,full_pool,HH,50
max_depth,0.43821328222440453,4,42,0.011104139488816275,numeric_exact,4,7,compas,7,RF,full_pool,HH,50
min_samples_split,0.13283307259139268,3,50,0.010630531446507054,numeric_exact,3,14,compas,7,RF,full_pool,HH,50
min_samples_leaf,0.08495324372601197,3,50,0.010630531446507054,numeric_exact,3,13,compas,7,RF,full_pool,HH,50
max_features,0.016580609910556054,3,50,0.010630531446507054,categorical_exact,3,12,compas,7,RF,full_pool,HH,50
n_estimators,0.011935705273405858,3,50,0.010630531446507054,numeric_exact,3,16,compas,7,RF,full_pool,HH,50
weights,0.5615010410676153,2,50,0.03502728256269988,categorical_exact,2,24,compas,7,kNN,full_pool,HH,50
n_neighbors,0.0959815280632993,3,50,0.03502728256269988,numeric_tertile,3,15,compas,7,kNN,full_pool,HH,50
p,0.0011074175680461072,2,50,0.03502728256269988,numeric_exact,2,25,compas,7,kNN,full_pool,HH,50
learning_rate,0.0873057439002649,4,50,0.004869136116872297,numeric_exact,4,8,compas,7,GBM,full_pool,non_HH,50
max_depth,0.054123872122640956,4,50,0.004869136116872297,numeric_exact,4,10,compas,7,GBM,full_pool,non_HH,50
subsample,0.0369829021705223,3,50,0.004869136116872297,numeric_exact,3,14,compas,7,GBM,full_pool,non_HH,50
n_estimators,0.014406207603612166,3,50,0.004869136116872297,numeric_exact,3,15,compas,7,GBM,full_pool,non_HH,50
C,0.39542708631814677,3,50,0.005276669081079907,numeric_tertile,3,14,compas,7,LogReg,full_pool,non_HH,50
l1_ratio,0.05800076232361113,3,50,0.005276669081079907,numeric_tertile,3,10,compas,7,LogReg,full_pool,non_HH,50
learning_rate_init,0.1843992338101866,3,50,0.0023732285636669805,numeric_exact,3,16,compas,7,MLP,full_pool,non_HH,50
hidden_layer_sizes,0.10749800361918845,5,50,0.0023732285636669805,categorical_exact,5,7,compas,7,MLP,full_pool,non_HH,50
alpha,0.05056608989284155,4,50,0.0023732285636669805,numeric_exact,4,10,compas,7,MLP,full_pool,non_HH,50
activation,0.00047795125759144845,2,50,0.0023732285636669805,categorical_exact,2,22,compas,7,MLP,full_pool,non_HH,50
max_depth,0.4139302362319487,4,42,0.006805630855940669,numeric_exact,4,7,compas,7,RF,full_pool,non_HH,50
min_samples_split,0.1704894568073409,3,50,0.006649055655390682,numeric_exact,3,14,compas,7,RF,full_pool,non_HH,50
min_samples_leaf,0.08759174091895598,3,50,0.006649055655390682,numeric_exact,3,13,compas,7,RF,full_pool,non_HH,50
n_estimators,0.01950053447685098,3,50,0.006649055655390682,numeric_exact,3,16,compas,7,RF,full_pool,non_HH,50
max_features,0.004135878723444206,3,50,0.006649055655390682,categorical_exact,3,12,compas,7,RF,full_pool,non_HH,50
weights,0.4176596173492095,2,50,0.020427275834196866,categorical_exact,2,24,compas,7,kNN,full_pool,non_HH,50
n_neighbors,0.12307623907299574,3,50,0.020427275834196866,numeric_tertile,3,15,compas,7,kNN,full_pool,non_HH,50
p,0.00046380262249620235,2,50,0.020427275834196866,numeric_exact,2,25,compas,7,kNN,full_pool,non_HH,50
learning_rate,0.1691600957123331,4,50,0.003854023375507471,numeric_exact,4,9,compas,8,GBM,full_pool,all,50
max_depth,0.1443755082662479,4,50,0.003854023375507471,numeric_exact,4,11,compas,8,GBM,full_pool,all,50
n_estimators,0.03745895341887744,3,50,0.003854023375507471,numeric_exact,3,14,compas,8,GBM,full_pool,all,50
subsample,0.008528490373773396,3,50,0.003854023375507471,numeric_exact,3,15,compas,8,GBM,full_pool,all,50
C,0.4941162415763227,3,50,0.00567391095643921,numeric_tertile,3,16,compas,8,LogReg,full_pool,all,50
l1_ratio,0.0030366852835564204,3,50,0.00567391095643921,numeric_tertile,3,13,compas,8,LogReg,full_pool,all,50
hidden_layer_sizes,0.11733190686859918,5,50,0.0030617419153327868,categorical_exact,5,9,compas,8,MLP,full_pool,all,50
learning_rate_init,0.11531843446875917,3,50,0.0030617419153327868,numeric_exact,3,15,compas,8,MLP,full_pool,all,50
alpha,0.08762807075427301,4,50,0.0030617419153327868,numeric_exact,4,10,compas,8,MLP,full_pool,all,50
activation,0.08473347626369375,2,50,0.0030617419153327868,categorical_exact,2,21,compas,8,MLP,full_pool,all,50
max_depth,0.4854787137375835,4,40,0.005556559598489655,numeric_exact,4,8,compas,8,RF,full_pool,all,50
min_samples_leaf,0.3454301263741259,3,50,0.005756897186351521,numeric_exact,3,10,compas,8,RF,full_pool,all,50
n_estimators,0.07022078494330532,3,50,0.005756897186351521,numeric_exact,3,12,compas,8,RF,full_pool,all,50
min_samples_split,0.06138505464602871,3,50,0.005756897186351521,numeric_exact,3,13,compas,8,RF,full_pool,all,50
max_features,0.012623919532123187,3,50,0.005756897186351521,categorical_exact,3,14,compas,8,RF,full_pool,all,50
n_neighbors,0.16948854030455243,3,50,0.02159072231216514,numeric_tertile,3,15,compas,8,kNN,full_pool,all,50
weights,0.15059598777207336,2,50,0.02159072231216514,categorical_exact,2,24,compas,8,kNN,full_pool,all,50
p,0.000496228506562326,2,50,0.02159072231216514,numeric_exact,2,24,compas,8,kNN,full_pool,all,50
learning_rate,0.14369129689520063,4,50,0.009792604373512603,numeric_exact,4,9,compas,8,GBM,full_pool,HH,50
max_depth,0.0884324967316553,4,50,0.009792604373512603,numeric_exact,4,11,compas,8,GBM,full_pool,HH,50
n_estimators,0.039666391019423,3,50,0.009792604373512603,numeric_exact,3,14,compas,8,GBM,full_pool,HH,50
subsample,0.009862818452727047,3,50,0.009792604373512603,numeric_exact,3,15,compas,8,GBM,full_pool,HH,50
C,0.46772421222436245,3,50,0.013442399181112358,numeric_tertile,3,16,compas,8,LogReg,full_pool,HH,50
l1_ratio,0.0021495897514773464,3,50,0.013442399181112358,numeric_tertile,3,13,compas,8,LogReg,full_pool,HH,50
learning_rate_init,0.1788842638963041,3,50,0.00397533323469634,numeric_exact,3,15,compas,8,MLP,full_pool,HH,50
hidden_layer_sizes,0.06507684589272354,5,50,0.00397533323469634,categorical_exact,5,9,compas,8,MLP,full_pool,HH,50
alpha,0.04550213628228786,4,50,0.00397533323469634,numeric_exact,4,10,compas,8,MLP,full_pool,HH,50
activation,0.005040063676364002,2,50,0.00397533323469634,categorical_exact,2,21,compas,8,MLP,full_pool,HH,50
max_depth,0.5347880276844886,4,40,0.008348231155148813,numeric_exact,4,8,compas,8,RF,full_pool,HH,50
min_samples_leaf,0.3322168079223828,3,50,0.00859137439121675,numeric_exact,3,10,compas,8,RF,full_pool,HH,50
n_estimators,0.0723197267236768,3,50,0.00859137439121675,numeric_exact,3,12,compas,8,RF,full_pool,HH,50
min_samples_split,0.028003839367065145,3,50,0.00859137439121675,numeric_exact,3,13,compas,8,RF,full_pool,HH,50
max_features,0.0047622154934996615,3,50,0.00859137439121675,categorical_exact,3,14,compas,8,RF,full_pool,HH,50
n_neighbors,0.38898469717293543,3,50,0.03184106473568196,numeric_tertile,3,15,compas,8,kNN,full_pool,HH,50
weights,0.0015298874228134958,2,50,0.03184106473568196,categorical_exact,2,24,compas,8,kNN,full_pool,HH,50
p,0.00010334021154966887,2,50,0.03184106473568196,numeric_exact,2,24,compas,8,kNN,full_pool,HH,50
learning_rate,0.16989964233864685,4,50,0.0037535822592621405,numeric_exact,4,9,compas,8,GBM,full_pool,non_HH,50
max_depth,0.14637082967270162,4,50,0.0037535822592621405,numeric_exact,4,11,compas,8,GBM,full_pool,non_HH,50
n_estimators,0.03727366570752282,3,50,0.0037535822592621405,numeric_exact,3,14,compas,8,GBM,full_pool,non_HH,50
subsample,0.008680030434175671,3,50,0.0037535822592621405,numeric_exact,3,15,compas,8,GBM,full_pool,non_HH,50
C,0.49488869900060906,3,50,0.005542520035091672,numeric_tertile,3,16,compas,8,LogReg,full_pool,non_HH,50
l1_ratio,0.003087732381049893,3,50,0.005542520035091672,numeric_tertile,3,13,compas,8,LogReg,full_pool,non_HH,50
hidden_layer_sizes,0.11910515373912574,5,50,0.003046290053694503,categorical_exact,5,9,compas,8,MLP,full_pool,non_HH,50
learning_rate_init,0.11263118436065815,3,50,0.003046290053694503,numeric_exact,3,15,compas,8,MLP,full_pool,non_HH,50
alpha,0.08712222387806019,4,50,0.003046290053694503,numeric_exact,4,10,compas,8,MLP,full_pool,non_HH,50
activation,0.08700145714977932,2,50,0.003046290053694503,categorical_exact,2,21,compas,8,MLP,full_pool,non_HH,50
max_depth,0.4837655006848316,4,40,0.005509343166241721,numeric_exact,4,8,compas,8,RF,full_pool,non_HH,50
min_samples_leaf,0.3452771395330585,3,50,0.0057089567685102505,numeric_exact,3,10,compas,8,RF,full_pool,non_HH,50
n_estimators,0.07019829174885504,3,50,0.0057089567685102505,numeric_exact,3,12,compas,8,RF,full_pool,non_HH,50
min_samples_split,0.062299435905347325,3,50,0.0057089567685102505,numeric_exact,3,13,compas,8,RF,full_pool,non_HH,50
max_features,0.012865745288640911,3,50,0.0057089567685102505,categorical_exact,3,14,compas,8,RF,full_pool,non_HH,50
n_neighbors,0.16064719207426076,3,50,0.02141735499844815,numeric_tertile,3,15,compas,8,kNN,full_pool,non_HH,50
weights,0.15911086187517137,2,50,0.02141735499844815,categorical_exact,2,24,compas,8,kNN,full_pool,non_HH,50
p,0.0005468716677428276,2,50,0.02141735499844815,numeric_exact,2,24,compas,8,kNN,full_pool,non_HH,50
max_depth,0.12521133720206382,4,50,0.004200737597346877,numeric_exact,4,10,compas,9,GBM,full_pool,all,50
learning_rate,0.06306484755002817,4,50,0.004200737597346877,numeric_exact,4,11,compas,9,GBM,full_pool,all,50
n_estimators,0.026309942156660937,3,50,0.004200737597346877,numeric_exact,3,15,compas,9,GBM,full_pool,all,50
subsample,0.007491466874905078,3,50,0.004200737597346877,numeric_exact,3,15,compas,9,GBM,full_pool,all,50
C,0.27860539316569427,3,50,0.005074550271997495,numeric_tertile,3,15,compas,9,LogReg,full_pool,all,50
l1_ratio,0.06361042909274638,3,50,0.005074550271997495,numeric_tertile,3,10,compas,9,LogReg,full_pool,all,50
hidden_layer_sizes,0.08899269355739711,5,50,0.002506197936072643,categorical_exact,5,8,compas,9,MLP,full_pool,all,50
learning_rate_init,0.08644806693836081,3,50,0.002506197936072643,numeric_exact,3,13,compas,9,MLP,full_pool,all,50
alpha,0.05829549224063953,4,50,0.002506197936072643,numeric_exact,4,9,compas,9,MLP,full_pool,all,50
activation,0.00510500131559599,2,50,0.002506197936072643,categorical_exact,2,22,compas,9,MLP,full_pool,all,50
max_depth,0.5149496461175276,4,39,0.006085443660595292,numeric_exact,4,6,compas,9,RF,full_pool,all,50
min_samples_split,0.17875546704850714,3,50,0.006250934414541059,numeric_exact,3,15,compas,9,RF,full_pool,all,50
max_features,0.15153982124730353,3,50,0.006250934414541059,categorical_exact,3,14,compas,9,RF,full_pool,all,50
min_samples_leaf,0.1231890793852468,3,50,0.006250934414541059,numeric_exact,3,14,compas,9,RF,full_pool,all,50
n_estimators,0.0258565882942138,3,50,0.006250934414541059,numeric_exact,3,16,compas,9,RF,full_pool,all,50
weights,0.48207955589516194,2,50,0.01796738133771085,categorical_exact,2,24,compas,9,kNN,full_pool,all,50
n_neighbors,0.13219510504661455,3,50,0.01796738133771085,numeric_tertile,3,15,compas,9,kNN,full_pool,all,50
p,0.0003463438505681379,2,50,0.01796738133771085,numeric_exact,2,25,compas,9,kNN,full_pool,all,50
learning_rate,0.16119241500616763,4,50,0.005033631819027773,numeric_exact,4,11,compas,9,GBM,full_pool,HH,50
max_depth,0.0947726057174345,4,50,0.005033631819027773,numeric_exact,4,10,compas,9,GBM,full_pool,HH,50
n_estimators,0.05163997096910644,3,50,0.005033631819027773,numeric_exact,3,15,compas,9,GBM,full_pool,HH,50
subsample,0.0025011613222506194,3,50,0.005033631819027773,numeric_exact,3,15,compas,9,GBM,full_pool,HH,50
C,0.2670032494198439,3,50,0.008967680669516209,numeric_tertile,3,15,compas,9,LogReg,full_pool,HH,50
l1_ratio,0.0685197412716276,3,50,0.008967680669516209,numeric_tertile,3,10,compas,9,LogReg,full_pool,HH,50
alpha,0.08813309372725381,4,50,0.003258701653038682,numeric_exact,4,9,compas,9,MLP,full_pool,HH,50
learning_rate_init,0.08515221581351919,3,50,0.003258701653038682,numeric_exact,3,13,compas,9,MLP,full_pool,HH,50
hidden_layer_sizes,0.04464549926011257,5,50,0.003258701653038682,categorical_exact,5,8,compas,9,MLP,full_pool,HH,50
activation,0.00011738536899530733,2,50,0.003258701653038682,categorical_exact,2,22,compas,9,MLP,full_pool,HH,50
max_depth,0.3369621550471305,4,39,0.010315849535772045,numeric_exact,4,6,compas,9,RF,full_pool,HH,50
min_samples_split,0.1927604758814176,3,50,0.011049413254937636,numeric_exact,3,15,compas,9,RF,full_pool,HH,50
min_samples_leaf,0.1608594210031149,3,50,0.011049413254937636,numeric_exact,3,14,compas,9,RF,full_pool,HH,50
max_features,0.12598913653016588,3,50,0.011049413254937636,categorical_exact,3,14,compas,9,RF,full_pool,HH,50
n_estimators,0.018808658766834734,3,50,0.011049413254937636,numeric_exact,3,16,compas,9,RF,full_pool,HH,50
weights,0.685217232051037,2,50,0.036692963700697814,categorical_exact,2,24,compas,9,kNN,full_pool,HH,50
n_neighbors,0.06122351080795461,3,50,0.036692963700697814,numeric_tertile,3,15,compas,9,kNN,full_pool,HH,50
p,0.009399922944727098,2,50,0.036692963700697814,numeric_exact,2,25,compas,9,kNN,full_pool,HH,50
max_depth,0.125609019911119,4,50,0.004183655608359079,numeric_exact,4,10,compas,9,GBM,full_pool,non_HH,50
learning_rate,0.06190880628405118,4,50,0.004183655608359079,numeric_exact,4,11,compas,9,GBM,full_pool,non_HH,50
n_estimators,0.026197012577467964,3,50,0.004183655608359079,numeric_exact,3,15,compas,9,GBM,full_pool,non_HH,50
subsample,0.007615268861303547,3,50,0.004183655608359079,numeric_exact,3,15,compas,9,GBM,full_pool,non_HH,50
C,0.27899292009375365,3,50,0.004994705306277523,numeric_tertile,3,15,compas,9,LogReg,full_pool,non_HH,50
l1_ratio,0.06339461561717254,3,50,0.004994705306277523,numeric_tertile,3,10,compas,9,LogReg,full_pool,non_HH,50
hidden_layer_sizes,0.09044244550825939,5,50,0.0024907646915238338,categorical_exact,5,8,compas,9,MLP,full_pool,non_HH,50
learning_rate_init,0.08582959848125389,3,50,0.0024907646915238338,numeric_exact,3,13,compas,9,MLP,full_pool,non_HH,50
alpha,0.05778932914156075,4,50,0.0024907646915238338,numeric_exact,4,9,compas,9,MLP,full_pool,non_HH,50
activation,0.005286334024403694,2,50,0.0024907646915238338,categorical_exact,2,22,compas,9,MLP,full_pool,non_HH,50
max_depth,0.52139190699567,4,39,0.005998681446747964,numeric_exact,4,6,compas,9,RF,full_pool,non_HH,50
min_samples_split,0.17810263824177872,3,50,0.006152521482170832,numeric_exact,3,15,compas,9,RF,full_pool,non_HH,50
max_features,0.1525725562422901,3,50,0.006152521482170832,categorical_exact,3,14,compas,9,RF,full_pool,non_HH,50
min_samples_leaf,0.12136061564990114,3,50,0.006152521482170832,numeric_exact,3,14,compas,9,RF,full_pool,non_HH,50
n_estimators,0.026106015805741106,3,50,0.006152521482170832,numeric_exact,3,16,compas,9,RF,full_pool,non_HH,50
weights,0.46512598878868383,2,50,0.01758333474045016,categorical_exact,2,24,compas,9,kNN,full_pool,non_HH,50
n_neighbors,0.14458208068972875,3,50,0.01758333474045016,numeric_tertile,3,15,compas,9,kNN,full_pool,non_HH,50
p,0.00023956067427370736,2,50,0.01758333474045016,numeric_exact,2,25,compas,9,kNN,full_pool,non_HH,50
